patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
11003121	1	org:0012			Panasonic Holdings Corporation	2	loc-0237
11003121	2	org:0031			Tesla, Inc.	2	loc-0004
11003122	1	org:0017			Boeing Company, The	2	loc-0164
11003123	1	org:0030			ASML Netherlands B.V.	2	loc-0155
11003124	1	org:0004			Intel Corporation	2	loc-0436
11003125	1	org:0019			Siemens Aktiengesellschaft	2	loc-0125
11003126	1	org:0029			SAP SE	2	loc-0386
11003127	1	org:0009			Sony Group Corporation	2	loc-0402
11003127	2	org:0029			SAP SE	2	loc-0491
11003128	1	org:0015			Amazon Technologies, Inc.	2	loc-0140
11003129	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0013
11003130	1	org:0024			Hitachi, Ltd.	2	loc-0266
11003131	1	org:0029			SAP SE	2	loc-0070
11003132	1	org:0010			Toyota Motor Corporation	2	loc-0110
11003133	1	org:0000			International Business Machines Corporation	2	loc-0224
11003134	1	org:0016			Meta Platforms, Inc.	2	loc-0172
11003135	1	org:0000			International Business Machines Corporation	2	loc-0328
11003136	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0325
11003137	1	org:0022			NVIDIA Corporation	2	loc-0503
11003138	1	org:0009			Sony Group Corporation	2	loc-0567
11003139	1	org:0029			SAP SE	2	loc-0041
11003140	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0067
11003141	1	org:0004			Intel Corporation	2	loc-0404
11003142	1	org:0002			Canon Inc.	2	loc-0092
11003143	1	org:0009			Sony Group Corporation	2	loc-0065
11003144	1	org:0002			Canon Inc.	2	loc-0196
11003145	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0459
11003146	1	org:0028			Oracle International Corporation	2	loc-0077
11003147	1	org:0018			General Electric Company	2	loc-0361
11003148	1	org:0013			TSMC Limited	2	loc-0324
11003149	1	org:0000			International Business Machines Corporation	2	loc-0068
11003150	1	org:0030			ASML Netherlands B.V.	2	loc-0364
11003151	1	org:0006			Apple Inc.	2	loc-0055
11003152	1	org:0029			SAP SE	2	loc-0210
11003153	1	org:0012			Panasonic Holdings Corporation	2	loc-0492
11003155	1	org:0017			Boeing Company, The	2	loc-0306
11003156	1	org:0021			Ford Global Technologies, LLC	2	loc-0584
11003157	1	org:0028			Oracle International Corporation	2	loc-0080
11003159	1	org:0027			Cisco Technology, Inc.	2	loc-0098
11003160	1	org:0011			LG Electronics Inc.	2	loc-0067
11003161	1	org:0007			Google LLC	2	loc-0412
11003162	1	org:0031			Tesla, Inc.	2	loc-0079
11003164	1	org:0031			Tesla, Inc.	2	loc-0563
11003165	1	org:0002			Canon Inc.	2	loc-0092
11003166	1	org:0006			Apple Inc.	2	loc-0540
11003167	1	org:0010			Toyota Motor Corporation	2	loc-0521
11003168	1	org:0029			SAP SE	2	loc-0116
11003169	1	org:0010			Toyota Motor Corporation	2	loc-0436
11003169	2	org:0009			Sony Group Corporation	2	loc-0365
11003170	1	org:0015			Amazon Technologies, Inc.	2	loc-0434
11003171	1	org:0012			Panasonic Holdings Corporation	2	loc-0097
11003171	2	org:0029			SAP SE	2	loc-0349
11003172	1	org:0017			Boeing Company, The	2	loc-0506
11003173	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0593
11003174	1	org:0018			General Electric Company	2	loc-0543
11003174	2	org:0028			Oracle International Corporation	2	loc-0144
11003175	1	org:0030			ASML Netherlands B.V.	2	loc-0506
11003175	2	org:0016			Meta Platforms, Inc.	2	loc-0283
11003176	1	org:0016			Meta Platforms, Inc.	2	loc-0513
11003177	1	org:0025			BYD Company Limited	2	loc-0531
11003178	1	org:0017			Boeing Company, The	2	loc-0312
11003179	1	org:0004			Intel Corporation	2	loc-0116
11003179	2	org:0026			Dell Products L.P.	2	loc-0158
11003180	1	org:0023			Micron Technology, Inc.	2	loc-0059
11003180	2	org:0010			Toyota Motor Corporation	2	loc-0326
11003181	1	org:0023			Micron Technology, Inc.	2	loc-0564
11003182	1	org:0002			Canon Inc.	2	loc-0120
11003183	1	org:0012			Panasonic Holdings Corporation	2	loc-0044
11003184	1	org:0006			Apple Inc.	2	loc-0271
11003185	1	org:0023			Micron Technology, Inc.	2	loc-0563
11003186	1	org:0006			Apple Inc.	2	loc-0048
11003186	2	org:0003			Microsoft Technology Licensing, LLC	2	loc-0161
11003187	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0168
11003188	1	org:0024			Hitachi, Ltd.	2	loc-0553
11003188	2	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0121
11003189	1	org:0030			ASML Netherlands B.V.	2	loc-0423
11003190	1	org:0030			ASML Netherlands B.V.	2	loc-0537
11003191	1	org:0017			Boeing Company, The	2	loc-0584
11003192	1	org:0026			Dell Products L.P.	2	loc-0508
11003193	1	org:0020			Robert Bosch GmbH	2	loc-0126
11003194	1	org:0025			BYD Company Limited	2	loc-0598
11003195	1	org:0011			LG Electronics Inc.	2	loc-0220
11003196	1	org:0027			Cisco Technology, Inc.	2	loc-0096
11003197	1	org:0011			LG Electronics Inc.	2	loc-0579
11003198	1	org:0015			Amazon Technologies, Inc.	2	loc-0002
11003199	1	org:0024			Hitachi, Ltd.	2	loc-0455
11003199	2	org:0010			Toyota Motor Corporation	2	loc-0105
11003201	1	org:0009			Sony Group Corporation	2	loc-0484
11003202	1	org:0025			BYD Company Limited	2	loc-0556
11003203	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0150
11003204	1	org:0009			Sony Group Corporation	2	loc-0209
11003205	1	org:0031			Tesla, Inc.	2	loc-0101
11003206	1	org:0000			International Business Machines Corporation	2	loc-0564
11003207	1	org:0018			General Electric Company	2	loc-0151
11003208	1	org:0026			Dell Products L.P.	2	loc-0190
11003209	1	org:0006			Apple Inc.	2	loc-0194
11003210	1	org:0004			Intel Corporation	2	loc-0593
11003211	1	org:0028			Oracle International Corporation	2	loc-0330
11003212	1	org:0002			Canon Inc.	2	loc-0016
11003213	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0496
11003214	1	org:0015			Amazon Technologies, Inc.	2	loc-0519
11003215	1	org:0028			Oracle International Corporation	2	loc-0099
11003216	1	org:0008			Qualcomm Incorporated	2	loc-0440
11003217	1	org:0023			Micron Technology, Inc.	2	loc-0255
11003218	1	org:0026			Dell Products L.P.	2	loc-0136
11003219	1	org:0012			Panasonic Holdings Corporation	2	loc-0519
11003220	1	org:0029			SAP SE	2	loc-0509
11003221	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0325
11003222	1	org:0029			SAP SE	2	loc-0457
11003223	1	org:0018			General Electric Company	2	loc-0332
11003224	1	org:0011			LG Electronics Inc.	2	loc-0489
11003225	1	org:0019			Siemens Aktiengesellschaft	2	loc-0536
11003226	1	org:0000			International Business Machines Corporation	2	loc-0204
11003227	1	org:0024			Hitachi, Ltd.	2	loc-0017
11003228	1	org:0019			Siemens Aktiengesellschaft	2	loc-0155
11003229	1	org:0007			Google LLC	2	loc-0049
11003230	1	org:0027			Cisco Technology, Inc.	2	loc-0030
11003231	1	org:0022			NVIDIA Corporation	2	loc-0173
11003232	1	org:0023			Micron Technology, Inc.	2	loc-0461
11003233	1	org:0025			BYD Company Limited	2	loc-0147
11003235	1	org:0009			Sony Group Corporation	2	loc-0174
11003236	1	org:0023			Micron Technology, Inc.	2	loc-0230
11003237	1	org:0004			Intel Corporation	2	loc-0582
11003237	2	org:0027			Cisco Technology, Inc.	2	loc-0502
11003238	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0188
11003239	1	org:0016			Meta Platforms, Inc.	2	loc-0193
11003240	1	org:0026			Dell Products L.P.	2	loc-0069
11003240	2	org:0028			Oracle International Corporation	2	loc-0384
11003241	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0100
11003242	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0243
11003243	1	org:0004			Intel Corporation	2	loc-0210
11003244	1	org:0021			Ford Global Technologies, LLC	2	loc-0507
11003245	1	org:0007			Google LLC	2	loc-0429
11003246	1	org:0016			Meta Platforms, Inc.	2	loc-0239
11003247	1	org:0025			BYD Company Limited	2	loc-0361
11003248	1	org:0015			Amazon Technologies, Inc.	2	loc-0081
11003249	1	org:0021			Ford Global Technologies, LLC	2	loc-0166
11003251	1	org:0019			Siemens Aktiengesellschaft	2	loc-0077
11003252	1	org:0002			Canon Inc.	2	loc-0299
11003254	1	org:0000			International Business Machines Corporation	2	loc-0276
11003255	1	org:0012			Panasonic Holdings Corporation	2	loc-0471
11003256	1	org:0008			Qualcomm Incorporated	2	loc-0452
11003257	1	org:0000			International Business Machines Corporation	2	loc-0157
11003258	1	org:0010			Toyota Motor Corporation	2	loc-0182
11003258	2	org:0013			TSMC Limited	2	loc-0187
11003259	1	org:0019			Siemens Aktiengesellschaft	2	loc-0292
11003260	1	org:0020			Robert Bosch GmbH	2	loc-0243
11003261	1	org:0030			ASML Netherlands B.V.	2	loc-0218
11003262	1	org:0004			Intel Corporation	2	loc-0531
11003263	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0594
11003264	1	org:0011			LG Electronics Inc.	2	loc-0025
11003265	1	org:0000			International Business Machines Corporation	2	loc-0373
11003266	1	org:0024			Hitachi, Ltd.	2	loc-0158
11003266	2	org:0003			Microsoft Technology Licensing, LLC	2	loc-0494
11003267	1	org:0002			Canon Inc.	2	loc-0189
11003268	1	org:0011			LG Electronics Inc.	2	loc-0291
11003269	1	org:0004			Intel Corporation	2	loc-0356
11003270	1	org:0021			Ford Global Technologies, LLC	2	loc-0506
11003271	1	org:0011			LG Electronics Inc.	2	loc-0259
11003271	2	org:0025			BYD Company Limited	2	loc-0275
11003272	1	org:0009			Sony Group Corporation	2	loc-0347
11003272	2	org:0027			Cisco Technology, Inc.	2	loc-0545
11003273	1	org:0021			Ford Global Technologies, LLC	2	loc-0276
11003274	1	org:0021			Ford Global Technologies, LLC	2	loc-0517
11003275	1	org:0013			TSMC Limited	2	loc-0514
11003276	1	org:0031			Tesla, Inc.	2	loc-0282
11003277	1	org:0012			Panasonic Holdings Corporation	2	loc-0222
11003278	1	org:0031			Tesla, Inc.	2	loc-0567
11003279	1	org:0000			International Business Machines Corporation	2	loc-0237
11003279	2	org:0021			Ford Global Technologies, LLC	2	loc-0495
11003280	1	org:0004			Intel Corporation	2	loc-0340
11003281	1	org:0030			ASML Netherlands B.V.	2	loc-0433
11003281	2	org:0011			LG Electronics Inc.	2	loc-0069
11003282	1	org:0010			Toyota Motor Corporation	2	loc-0041
11003283	1	org:0009			Sony Group Corporation	2	loc-0093
11003283	2	org:0012			Panasonic Holdings Corporation	2	loc-0005
11003284	1	org:0017			Boeing Company, The	2	loc-0005
11003286	1	org:0017			Boeing Company, The	2	loc-0073
11003287	1	org:0008			Qualcomm Incorporated	2	loc-0287
11003288	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0517
11003289	1	org:0030			ASML Netherlands B.V.	2	loc-0337
11003290	1	org:0023			Micron Technology, Inc.	2	loc-0085
11003291	1	org:0018			General Electric Company	2	loc-0232
11003292	1	org:0016			Meta Platforms, Inc.	2	loc-0028
11003293	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0428
11003294	1	org:0015			Amazon Technologies, Inc.	2	loc-0159
11003295	1	org:0007			Google LLC	2	loc-0130
11003296	1	org:0025			BYD Company Limited	2	loc-0124
11003297	1	org:0023			Micron Technology, Inc.	2	loc-0035
11003298	1	org:0027			Cisco Technology, Inc.	2	loc-0427
11003299	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0013
11003300	1	org:0015			Amazon Technologies, Inc.	2	loc-0249
11003301	1	org:0019			Siemens Aktiengesellschaft	2	loc-0110
11003302	1	org:0013			TSMC Limited	2	loc-0421
11003303	1	org:0028			Oracle International Corporation	2	loc-0333
11003304	1	org:0026			Dell Products L.P.	2	loc-0150
11003304	2	org:0010			Toyota Motor Corporation	2	loc-0551
11003305	1	org:0027			Cisco Technology, Inc.	2	loc-0506
11003306	1	org:0018			General Electric Company	2	loc-0300
11003307	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0157
11003308	1	org:0013			TSMC Limited	2	loc-0513
11003308	2	org:0019			Siemens Aktiengesellschaft	2	loc-0244
11003310	1	org:0022			NVIDIA Corporation	2	loc-0533
11003311	1	org:0013			TSMC Limited	2	loc-0395
11003312	1	org:0004			Intel Corporation	2	loc-0133
11003313	1	org:0030			ASML Netherlands B.V.	2	loc-0410
11003315	1	org:0010			Toyota Motor Corporation	2	loc-0514
11003316	1	org:0022			NVIDIA Corporation	2	loc-0377
11003317	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0515
11003319	1	org:0019			Siemens Aktiengesellschaft	2	loc-0504
11003320	1	org:0004			Intel Corporation	2	loc-0378
11003321	1	org:0008			Qualcomm Incorporated	2	loc-0171
11003322	1	org:0024			Hitachi, Ltd.	2	loc-0104
11003322	2	org:0003			Microsoft Technology Licensing, LLC	2	loc-0533
11003323	1	org:0017			Boeing Company, The	2	loc-0178
11003324	1	org:0006			Apple Inc.	2	loc-0281
11003325	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0222
11003326	1	org:0021			Ford Global Technologies, LLC	2	loc-0478
11003327	1	org:0000			International Business Machines Corporation	2	loc-0202
11003328	1	org:0017			Boeing Company, The	2	loc-0569
11003329	1	org:0010			Toyota Motor Corporation	2	loc-0038
11003329	2	org:0027			Cisco Technology, Inc.	2	loc-0056
11003330	1	org:0000			International Business Machines Corporation	2	loc-0256
11003331	1	org:0008			Qualcomm Incorporated	2	loc-0061
11003332	1	org:0009			Sony Group Corporation	2	loc-0054
11003333	1	org:0006			Apple Inc.	2	loc-0570
11003334	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0118
11003335	1	org:0029			SAP SE	2	loc-0584
11003336	1	org:0016			Meta Platforms, Inc.	2	loc-0570
11003336	2	org:0025			BYD Company Limited	2	loc-0586
11003337	1	org:0012			Panasonic Holdings Corporation	2	loc-0351
11003338	1	org:0019			Siemens Aktiengesellschaft	2	loc-0246
11003339	1	org:0004			Intel Corporation	2	loc-0225
11003339	2	org:0020			Robert Bosch GmbH	2	loc-0422
11003340	1	org:0027			Cisco Technology, Inc.	2	loc-0142
11003341	1	org:0027			Cisco Technology, Inc.	2	loc-0101
11003342	1	org:0025			BYD Company Limited	2	loc-0029
11003343	1	org:0017			Boeing Company, The	2	loc-0203
11003344	1	org:0021			Ford Global Technologies, LLC	2	loc-0126
11003345	1	org:0026			Dell Products L.P.	2	loc-0121
11003346	1	org:0008			Qualcomm Incorporated	2	loc-0029
11003347	1	org:0011			LG Electronics Inc.	2	loc-0351
11003348	1	org:0017			Boeing Company, The	2	loc-0496
11003349	1	org:0027			Cisco Technology, Inc.	2	loc-0146
11003350	1	org:0011			LG Electronics Inc.	2	loc-0513
11003351	1	org:0025			BYD Company Limited	2	loc-0222
11003352	1	org:0019			Siemens Aktiengesellschaft	2	loc-0175
11003353	1	org:0006			Apple Inc.	2	loc-0220
11003354	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0423
11003355	1	org:0030			ASML Netherlands B.V.	2	loc-0089
11003355	2	org:0018			General Electric Company	2	loc-0055
11003356	1	org:0031			Tesla, Inc.	2	loc-0494
11003358	1	org:0013			TSMC Limited	2	loc-0444
11003359	1	org:0012			Panasonic Holdings Corporation	2	loc-0474
11003359	2	org:0016			Meta Platforms, Inc.	2	loc-0510
11003360	1	org:0008			Qualcomm Incorporated	2	loc-0131
11003361	1	org:0028			Oracle International Corporation	2	loc-0285
11003362	1	org:0031			Tesla, Inc.	2	loc-0114
11003364	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0239
11003365	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0295
11003366	1	org:0013			TSMC Limited	2	loc-0129
11003366	2	org:0025			BYD Company Limited	2	loc-0025
11003367	1	org:0004			Intel Corporation	2	loc-0197
11003368	1	org:0013			TSMC Limited	2	loc-0485
11003369	1	org:0018			General Electric Company	2	loc-0287
11003370	1	org:0020			Robert Bosch GmbH	2	loc-0567
11003370	2	org:0016			Meta Platforms, Inc.	2	loc-0139
11003372	1	org:0019			Siemens Aktiengesellschaft	2	loc-0527
11003373	1	org:0030			ASML Netherlands B.V.	2	loc-0293
11003374	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0338
11003375	1	org:0006			Apple Inc.	2	loc-0128
11003376	1	org:0017			Boeing Company, The	2	loc-0008
11003377	1	org:0017			Boeing Company, The	2	loc-0461
11003378	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0476
11003379	1	org:0010			Toyota Motor Corporation	2	loc-0572
11003380	1	org:0024			Hitachi, Ltd.	2	loc-0157
11003382	1	org:0026			Dell Products L.P.	2	loc-0585
11003383	1	org:0004			Intel Corporation	2	loc-0091
11003384	1	org:0010			Toyota Motor Corporation	2	loc-0128
11003385	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0242
11003386	1	org:0026			Dell Products L.P.	2	loc-0585
11003387	1	org:0010			Toyota Motor Corporation	2	loc-0496
11003387	2	org:0019			Siemens Aktiengesellschaft	2	loc-0152
11003388	1	org:0023			Micron Technology, Inc.	2	loc-0348
11003389	1	org:0027			Cisco Technology, Inc.	2	loc-0568
11003391	1	org:0022			NVIDIA Corporation	2	loc-0123
11003392	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0084
11003393	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0081
11003394	1	org:0012			Panasonic Holdings Corporation	2	loc-0398
11003395	1	org:0000			International Business Machines Corporation	2	loc-0163
11003396	1	org:0022			NVIDIA Corporation	2	loc-0540
11003397	1	org:0019			Siemens Aktiengesellschaft	2	loc-0220
11003398	1	org:0025			BYD Company Limited	2	loc-0170
11003399	1	org:0025			BYD Company Limited	2	loc-0355
11003400	1	org:0015			Amazon Technologies, Inc.	2	loc-0058
11003401	1	org:0019			Siemens Aktiengesellschaft	2	loc-0382
11003402	1	org:0031			Tesla, Inc.	2	loc-0246
11003403	1	org:0031			Tesla, Inc.	2	loc-0312
11003404	1	org:0004			Intel Corporation	2	loc-0571
11003405	1	org:0000			International Business Machines Corporation	2	loc-0138
11003406	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0091
11003407	1	org:0009			Sony Group Corporation	2	loc-0165
11003408	1	org:0009			Sony Group Corporation	2	loc-0271
11003409	1	org:0027			Cisco Technology, Inc.	2	loc-0139
11003410	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0091
11003411	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0468
11003412	1	org:0017			Boeing Company, The	2	loc-0090
11003413	1	org:0018			General Electric Company	2	loc-0229
11003415	1	org:0020			Robert Bosch GmbH	2	loc-0347
11003416	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0530
11003417	1	org:0031			Tesla, Inc.	2	loc-0321
11003417	2	org:0028			Oracle International Corporation	2	loc-0536
11003418	1	org:0029			SAP SE	2	loc-0521
11003419	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0527
11003420	1	org:0012			Panasonic Holdings Corporation	2	loc-0126
11003421	1	org:0015			Amazon Technologies, Inc.	2	loc-0493
11003421	2	org:0027			Cisco Technology, Inc.	2	loc-0424
11003422	1	org:0008			Qualcomm Incorporated	2	loc-0533
11003422	2	org:0028			Oracle International Corporation	2	loc-0284
11003423	1	org:0013			TSMC Limited	2	loc-0260
11003424	1	org:0006			Apple Inc.	2	loc-0145
11003425	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0177
11003426	1	org:0029			SAP SE	2	loc-0396
11003427	1	org:0028			Oracle International Corporation	2	loc-0425
11003428	1	org:0007			Google LLC	2	loc-0382
11003429	1	org:0026			Dell Products L.P.	2	loc-0115
11003430	1	org:0025			BYD Company Limited	2	loc-0425
11003430	2	org:0015			Amazon Technologies, Inc.	2	loc-0490
11003432	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0583
11003433	1	org:0028			Oracle International Corporation	2	loc-0421
11003435	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0153
11003436	1	org:0015			Amazon Technologies, Inc.	2	loc-0134
11003437	1	org:0031			Tesla, Inc.	2	loc-0058
11003438	1	org:0020			Robert Bosch GmbH	2	loc-0454
11003439	1	org:0016			Meta Platforms, Inc.	2	loc-0009
