patent_id,title,abstract,filing_date,year
4451947,Electrical wire handling tool,,1984-06-05,1984
4454722,Cryopump,,1984-06-19,1984
4456821,Time/speed/distance slide rule,,1984-06-26,1984
4459028,Apparatus for weighing and blending fluent materials,,1984-07-10,1984
4459832,Trailer hitch lock,,1984-07-17,1984
4464546,Power collection apparatus for a vehicle,,1984-08-07,1984
4465719,Lightweight concrete and structural element incorporating same,,1984-08-14,1984
4466395,Flow control device of a helically-shaped intake port,,1984-08-21,1984
4466950,Process for recovering cesium from cesium alum,,1984-08-21,1984
4469120,Fluid pressure and signal controller,,1984-09-04,1984
D275572,Microfiche,,1984-09-18,1984
4473349,Liquid hydrocarbon fuel combustor,,1984-09-25,1984
4475280,Method of making an integrated circuit incorporating low voltage and high voltage semiconductor devices,,1984-10-09,1984
D275871,Toy vehicle,,1984-10-09,1984
4481259,"Electric cable with insulation of biaxially oriented, polymeric tape with a coating of grease",,1984-11-06,1984
4481912,Device for camshaft control,,1984-11-13,1984
4484479,Gas flow metering,,1984-11-27,1984
4485572,Waist expander for trouser finisher,,1984-12-04,1984
D276613,Bean cutter for attachment to an agricultural implement,,1984-12-04,1984
4488185,Assemble editing system for video tape recorder,,1984-12-11,1984
4488246,Integrated logic network with simplified programming,,1984-12-11,1984
4489408,"Beam-splitting prism, method of manufacturing said prism, and optical read and/or write unit provided with said prism",,1984-12-18,1984
4489187,"Heat-resistant blends of polypropylene, conjugated diene/monovinylarene rubbery block copolymers, with an in-situ cured polychloroprene",,1984-12-18,1984
4490067,Modular drain system,,1984-12-25,1984
RE31789,Telephone information displaying device,,1985-01-01,1985
4491768,Pulse width modulation inverter with battery charger,,1985-01-01,1985
4493099,FM Broadcasting system with transmitter identification,,1985-01-08,1985
4495312,Resin composition suitable for use in medical devices,,1985-01-22,1985
4499367,Device and method for wax depilation,,1985-02-12,1985
4500061,Holder,,1985-02-19,1985
4500537,Combating fungi with triazolyl-vinyl ketones and carbinols,,1985-02-19,1985
4501151,Ultrasonic therapy applicator that measures dosage,,1985-02-26,1985
4503057,"Combating pests with novel substituted N,N-dimethyl O-pyrimidin-4-yl carbamates",,1985-03-05,1985
4503825,Diesel fuel system,,1985-03-12,1985
D278179,Fireplace insert,,1985-03-26,1985
4506709,Capacitor and filling-level signal indicator for filling element of container-filling machines for dispensing non-carbonated or carbonated liquids,,1985-03-26,1985
4508716,"[1,2]-Fused 1,4-benzodiazepine compounds, process for their preparation and compositions containing them",,1985-04-02,1985
4508683,Control of cyanides in FCC reactor by injection of ammonium polysulfide,,1985-04-02,1985
D278301,Knife,,1985-04-09,1985
PP5458,Miniature rose plant,,1985-05-07,1985
D278811,Loud speaker,,1985-05-14,1985
4517481,Modular switch housing for an electric motor,,1985-05-14,1985
4516378,Anchoring device,,1985-05-14,1985
4517002,Phosphorodiamide urease inhibitors and urease inhibited urea based fertilizer compositions,,1985-05-14,1985
4519089,System for detecting neutral state of a transmission of an engine for vehicles,,1985-05-21,1985
4520259,Electrical energy saver,,1985-05-28,1985
4520952,Flexible sleeve for bin activator,,1985-06-04,1985
4520982,Slide adjustment apparatus,,1985-06-04,1985
4525821,Cross,,1985-06-25,1985
4528071,Process for the production of masks having a metal carrier foil,,1985-07-09,1985
4529289,Camera,,1985-07-16,1985
D279773,Hanging decoration,,1985-07-23,1985
4531499,Control device for regulating the exhaust gas recycling rate in an internal combustion engine with self-ignition,,1985-07-30,1985
4532186,Circuit substrate with resistance layer and process for producing the same,,1985-07-30,1985
4531386,Fabric cover for dampener rolls,,1985-07-30,1985
4533915,Radar terrain signal suppressor,,1985-08-06,1985
4534690,Assymetrically shaped thread forming screw and method of making same,,1985-08-13,1985
4536459,Photoconductive member having multiple amorphous layers,,1985-08-20,1985
4536741,Digital quantizer,,1985-08-20,1985
4538142,Signal seat for children,,1985-08-27,1985
4540065,"Apparatus for wall timbering of drifts, tunnels, and the like",,1985-09-10,1985
4540144,Telescoping fuel probe,,1985-09-10,1985
4543722,Slug-splitting punch,,1985-10-01,1985
4544150,Document feeder,,1985-10-01,1985
4544497,"Liquid crystal materials containing substituted bicyclo(2,2,2)octanes",,1985-10-01,1985
4544729,Photo and radiation-sensitive organopolymeric material,,1985-10-01,1985
4545696,Cosmetic container,,1985-10-08,1985
4546360,Electrothermic ink jet,,1985-10-08,1985
4552925,Tetrafluoroethylene/hexafluoropropylene copolymer having improved extrudability,,1985-11-12,1985
4554244,Silver halide photosensitive materials for color photography,,1985-11-19,1985
4554593,Universal thresholder/discriminator,,1985-11-19,1985
4554184,Method for plating from an electroless plating bath,,1985-11-19,1985
4553817,Automatic and manual focusing exchangeable lens assembly,,1985-11-19,1985
4555826,Hydraulic control system for vacuum sweeper trucks,,1985-12-03,1985
4556870,A-To-d converter of the successive-approximation type,,1985-12-03,1985
4557721,Servo valve,,1985-12-10,1985
4558760,"Apparatus for automatically guiding the movement of a vehicle, especially an off-road vehicle",,1985-12-17,1985
D281764,Jar,,1985-12-17,1985
4561056,Electronic control apparatus for internal combustion engine,,1985-12-24,1985
4563766,"Electric arc furnace for melting metal, especially steel",,1986-01-07,1986
4563648,Geometric compensation of magnetic susceptibility perturbations in an RF spectrometer,,1986-01-07,1986
4565412,Track and road wheel assemblies for tracked vehicles,,1986-01-21,1986
D282430,Dinner plate or the like,,1986-02-04,1986
4568715,Aromatic polyimide composition comprising mixed solvent,,1986-02-04,1986
4569340,Gravity traction vest,,1986-02-11,1986
4570141,Wound core for an electric transformer,,1986-02-11,1986
4570388,Apparatus for abrasive cleaning,,1986-02-18,1986
4570964,Elastic self carrying bellows,,1986-02-18,1986
4573924,Target image presentation system,,1986-03-04,1986
4575996,Horse wind and mud deflector,,1986-03-18,1986
4576529,"Multipurpose clamping device for workpieces, particularly of wood",,1986-03-18,1986
4578133,Method and apparatus for applying discrete strips to a web of material,,1986-03-25,1986
4578777,One step write circuit arrangement for EEPROMS,,1986-03-25,1986
4579133,Cosmetic compact with extendable applicator,,1986-04-01,1986
4099257,Markov processor for context encoding from given characters and for character decoding from given contexts,,1978-07-04,1978
4580785,Golf club,,1986-04-08,1986
4580569,Apparatus and method for muscle stimulation,,1986-04-08,1986
4582970,Switching circuit adaptable to cooking appliance,,1986-04-15,1986
4581916,Press roller transfer system,,1986-04-15,1986
4582092,Tube to be fed into a pipelike cavity,,1986-04-15,1986
4585920,Plasma reactor removable insert,,1986-04-29,1986
4589243,Flooring system with strip of resilient material in compression,,1986-05-20,1986
4589250,Sunflower header attachment for combine,,1986-05-20,1986
4591030,Elastomeric damped shock absorber,,1986-05-27,1986
4592118,Fasteners for apparel and methods of manufacturing them,,1986-06-03,1986
4593546,High security cylinder operated deadbolt lock,,1986-06-10,1986
4594543,Lightning warning system,,1986-06-10,1986
4597790,Method of producing unbaked agglomerates,,1986-07-01,1986
4598291,Electrical control telemetering device,,1986-07-01,1986
D284697,Infant apnea detector,,1986-07-15,1986
4601072,Swimming pool cover,,1986-07-22,1986
4603753,Automatic running work vehicle,,1986-08-05,1986
4604533,Sense amplifier,,1986-08-05,1986
4606688,Removable fastening assembly,,1986-08-19,1986
D285200,Handset telephone unit,,1986-08-19,1986
4608473,Modified zirconia induction furnace,,1986-08-26,1986
4612335,Polyoxyalkylene polyether amino alcohols containing a tertiary hydroxyl group and flexible polyurethanes made therefrom,,1986-09-16,1986
D286423,Children's play gym,,1986-10-28,1986
4619555,Slipline adjustable manhole seal,,1986-10-28,1986
4621013,Thermoformable laminate structure,,1986-11-04,1986
4626441,Dietetic frozen desserts containing aspartame,,1986-12-02,1986
4626381,"Process for the preparation of an isomeric mixture of 1-(2,6,6-trimethylcyclohexyl)-hexane-3-ol",,1986-12-02,1986
4627175,Fluidized-bed apparatus,,1986-12-09,1986
4628485,Magneto-optical recording medium,,1986-12-09,1986
D287273,Fireplace screen,,1986-12-16,1986
4630792,Railway wheel detector,,1986-12-23,1986
4633901,Pressure regulator,,1987-01-06,1987
4638109,Sun light electricity generator,,1987-01-20,1987
4639006,Suspension arm assembly for supporting automobile wheel,,1987-01-27,1987
4638778,Idle speed control apparatus for internal combustion engine,,1987-01-27,1987
4640374,Rotary drill bit,,1987-02-03,1987
D288468,Combined holder for keys and protective spray,,1987-02-24,1987
4649727,Rotary driver and swaging tool,,1987-03-17,1987
4651165,Recorder,,1987-03-17,1987
4652582,"Antiinflammatory-2-halo-4,5-diarylpyrroles",,1987-03-24,1987
4656186,Tetrapyrrole therapeutic agents,,1987-04-07,1987
4658074,Catalytic oxidative dehydrogenation process,,1987-04-14,1987
4658379,Semiconductor memory device with a laser programmable redundancy circuit,,1987-04-14,1987
4658534,Fishing pole holder device,,1987-04-21,1987
4660954,Automatic focusing device equipped with close-up range focal control,,1987-04-28,1987
4665910,Respirator having a respiratory regenerator with an area cooling portion,,1987-05-19,1987
4668823,Process for the preparation of bulky alkyldiarylphosphines and unsymmetrical aryldialkyl phosphines,,1987-05-26,1987
D289953,Table,,1987-05-26,1987
4668314,Method of manufacturing a small electronic device,,1987-05-26,1987
4670834,System and method for automatic diagnostic program modification based on control program modification,,1987-06-02,1987
4670854,Optical cross-correlation and convolution apparatus,,1987-06-02,1987
4676017,Apparatus for ejection of empty cartridge cases from an automatic firing weapon,,1987-06-30,1987
4675964,Titanium engine valve and method of making,,1987-06-30,1987
4678052,Power steering apparatus,,1987-07-07,1987
4679887,Electrical terminal,,1987-07-14,1987
4689822,Headset,,1987-08-25,1987
4691526,Air conditioning unit for vehicle,,1987-09-08,1987
4692905,Method for geophysical prospecting of complex orebodies,,1987-09-08,1987
4693325,Sonic drill employing orbiting crank mechanism,,1987-09-15,1987
4694832,Dialysis probe,,1987-09-22,1987
4698529,Output control circuit to prevent output of initial spike noise,,1987-10-06,1987
4699034,Roll paper handling apparatus,,1987-10-13,1987
4702898,Process for the removal of acid gases from gas mixtures,,1987-10-27,1987
4702263,Tobacco smoke filters,,1987-10-27,1987
4704397,Pharmaceutical salts of 4-(9-acridinyl-amino) methanesulfon-m-anisidide,,1987-11-03,1987
4708602,Lubrication system for a turbocharger,,1987-11-24,1987
D293146,Electric iron,,1987-12-08,1987
4717990,Double-shielded housing for RF circuitry,,1988-01-05,1988
4716974,Method and apparatus for coring with an in situ core barrel sponge,,1988-01-05,1988
4716938,Pressure-tight plug coupling,,1988-01-05,1988
4720486,Method of inhibiting vertebrate collagenase activity using peptide hydroxamic acid derivatives,,1988-01-19,1988
D294103,Electronic oven,,1988-02-09,1988
4725694,Computer interface device,,1988-02-16,1988
4726569,Preparation of tundishes,,1988-02-23,1988
4730170,Virtual cathode microwave generator having annular anode slit,,1988-03-08,1988
4736530,Shoe with heat engine and reversible heat engine,,1988-04-12,1988
4740590,Method for preparing low electrolyte sodium lignosulfonates,,1988-04-26,1988
4741148,Tractor attached leaf or clipping blower/vacuum device,,1988-05-03,1988
4741055,Fur shawl,,1988-05-03,1988
4743447,Composition for disinfecting contact lenses,,1988-05-10,1988
4746857,Probing apparatus for measuring electrical characteristics of semiconductor device formed on wafer,,1988-05-24,1988
4746475,Ultrathin cellulose ester polymer films and their preparation,,1988-05-24,1988
4747956,Method of adsorbing subtances,,1988-05-31,1988
4749376,Reciprocating working head catheter,,1988-06-07,1988
D296199,Automobile tire,,1988-06-14,1988
D296227,Rear sight for a pistol,,1988-06-14,1988
4752236,Security latch for electrical connectors,,1988-06-21,1988
4756148,Line cutter with edging attachment,,1988-07-12,1988
4756837,"Wet, pressure, partial oxidation of black liquor",,1988-07-12,1988
D296814,Water-closet,,1988-07-19,1988
4758892,System for producing a video combine from multiple video images,,1988-07-19,1988
4760786,Apparatus for the automatic feeding of silk screen printing machines with run-out platen,,1988-08-02,1988
4763333,Work-saving system for preventing loss in a computer due to power interruption,,1988-08-09,1988
4763748,Four-wheel drive vehicle,,1988-08-16,1988
4765035,Belt buckle attachment clamp,,1988-08-23,1988
D297327,Key pad,,1988-08-23,1988
4766566,Performance enhancement scheme for a RISC type VLSI processor using dual execution units for parallel instruction processing,,1988-08-23,1988
